Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats,
71101000,Baked potato  plain (don't eat peel),2,1.00000,small (6 ounces  raw),1.00000,0.50000,0.50000,0.00000,0.00000,0.82635,0.00000,0.00000,0.82635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96.60000,0.03150,
71101000,Baked potato  plain (don't eat peel),2,8.00000,ounces raw,8.00000,1.00000,0.12500,0.00000,0.00000,1.13328,0.00000,0.00000,1.13328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,132.48000,0.04320,
71101110,Baked potato  plain (eat peel),1,1.00000,medium (2 per pound  raw),1.00000,0.25000,0.25000,0.00000,0.00000,1.41860,0.00000,0.00000,1.41860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,159.16000,0.06920,
71101110,Baked potato  plain (eat peel),2,1.00000,large (13 ounces  raw),1.00000,0.25000,0.25000,0.00000,0.00000,1.50880,0.00000,0.00000,1.50880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,169.28000,0.07360,
71101110,Baked potato  plain (eat peel),2,1.00000,small (6 ounces  raw),1.00000,0.50000,0.50000,0.00000,0.00000,1.13160,0.00000,0.00000,1.13160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,126.96000,0.05520,
71101110,Baked potato  plain (eat peel),2,8.00000,ounces raw,8.00000,1.00000,0.12500,0.00000,0.00000,1.50880,0.00000,0.00000,1.50880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,169.28000,0.07360,
71103010,Boiled potatoes,1,1.00000,medium (2 per pound  raw),1.00000,0.25000,0.25000,0.00000,0.00000,1.07047,0.00000,0.00000,1.07047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,141.95000,0.05010,
71103010,Boiled potatoes,2,1.00000,large (13 ounces  raw),1.00000,0.25000,0.25000,0.00000,0.00000,1.17944,0.00000,0.00000,1.17944,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,156.40000,0.05520,
71103010,Boiled potatoes,2,1.00000,small (6 ounces  raw),1.00000,0.50000,0.50000,0.00000,0.00000,0.80125,0.00000,0.00000,0.80125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,106.25000,0.03750,
71201010,Potato chips  regular (all flavors),2,10.00000,chips,10.00000,2.00000,0.10000,0.00000,0.00000,0.31752,0.00000,0.00000,0.31752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.37164,0.00000,0.00000,0.00000,96.48000,1.97280,
71201050,Reduced fat potato chips (all flavors),1,1.00000,cup,1.00000,0.50000,0.50000,0.00000,0.00000,0.35280,0.00000,0.00000,0.35280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91027,0.00000,0.00000,0.00000,94.20000,0.83200,
71201050,Reduced fat potato chips (all flavors),2,10.00000,chips,10.00000,2.00000,0.10000,0.00000,0.00000,0.29988,0.00000,0.00000,0.29988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.77373,0.00000,0.00000,0.00000,80.07000,0.70720,
71201100,Pringles potato chips,1,1.00000,cup  stacked (20 chips),1.00000,0.25000,0.25000,0.00000,0.00000,0.75852,0.00000,0.00000,0.75852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,148.17456,0.00000,0.00000,239.94000,4.06350,
71201100,Pringles potato chips,2,1.00000,one-inch stack (14 chips),1.00000,0.25000,0.25000,0.00000,0.00000,0.49392,0.00000,0.00000,0.49392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96.48576,0.00000,0.00000,156.24000,2.64600,
71201100,Pringles potato chips,2,10.00000,chips,10.00000,2.00000,0.10000,0.00000,0.00000,0.35280,0.00000,0.00000,0.35280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,68.91840,0.00000,0.00000,111.60000,1.89000,
71201250,Baked Pringles potato chips,1,1.00000,cup  loose,1.00000,0.25000,0.25000,0.00000,0.00000,0.49392,0.00000,0.00000,0.49392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.73044,0.00000,0.00000,131.32000,0.73640,
71201250,Baked Pringles potato chips,2,1.00000,single serving bag (1.1 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.56448,0.00000,0.00000,0.56448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.26336,0.00000,0.00000,150.08000,0.84160,
71201250,Baked Pringles potato chips,2,10.00000,chips,1.00000,2.00000,0.10000,0.00000,0.00000,0.40572,0.00000,0.00000,0.40572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.56429,0.00000,0.00000,107.87000,0.60490,
71205000,Potato sticks,1,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.33516,0.00000,0.00000,0.33516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.43952,0.00000,0.00000,0.00000,99.18000,1.68720,
71205000,Potato sticks,2,1.00000,single serving bag (1 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.49392,0.00000,0.00000,0.49392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.12140,0.00000,0.00000,0.00000,146.16000,2.48640,
71205000,Potato sticks,2,10.00000,sticks,1.00000,5.00000,0.50000,0.00000,0.00000,0.05292,0.00000,0.00000,0.05292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22729,0.00000,0.00000,0.00000,15.66000,0.26640,
71301020,Au gratin potatoes,1,0.50000,cup,0.50000,0.25000,0.50000,0.12322,0.00000,0.50000,0.00000,0.00000,0.50000,0.00000,0.00000,0.34770,0.00000,0.00000,0.00000,0.00000,58.21596,0.00000,0.00000,153.72000,2.91580,
71305010,Scalloped potatoes,1,0.50000,cup,0.50000,0.25000,0.50000,0.12430,0.00000,0.50000,0.00000,0.00000,0.50000,0.00000,0.00000,0.15933,0.00000,0.00000,0.00000,0.00000,25.83180,0.00000,0.00000,108.48000,0.89270,
71401020,French fries  oven-baked,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.36537,0.00000,0.00000,0.36537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,113.43000,0.71250,
71401020,French fries  oven-baked,2,1.00000,cup curly fries,1.00000,0.25000,0.25000,0.00000,0.00000,0.51921,0.00000,0.00000,0.51921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,161.19000,1.01250,
71401020,French fries  oven-baked,2,10.00000,steak cut/dinner fries,1.00000,5.00000,0.50000,0.00000,0.00000,0.56408,0.00000,0.00000,0.56408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,175.12000,1.10000,
71401020,French fries  oven-baked,2,10.00000,"strips (2"" to 3-1/2"")",1.00000,5.00000,0.50000,0.00000,0.00000,0.32050,0.00000,0.00000,0.32050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,99.50000,0.62500,
58134310,Seafood stuffed shells with tomato sauce,1,3.00000,jumbo shells,3.00000,1.00000,0.33333,2.55972,0.00000,0.62499,0.00000,0.00000,0.00000,0.62250,0.00000,0.03486,2.36550,0.00000,0.00000,0.00000,1.05576,0.15936,0.00000,306.27000,1.30725,
58134620,Cheese tortellini with tomato sauce,1,1.00000,cup,1.00000,0.25000,0.25000,2.42500,0.00000,0.33250,0.00000,0.00000,0.00000,0.33250,0.00000,0.43750,0.41500,0.00000,0.00000,0.00000,12.00500,0.15500,0.00000,332.50000,6.05000,
58134660,Cheese tortellini with cream sauce,1,1.00000,cup,1.00000,0.25000,0.25000,2.74250,0.00000,0.03750,0.00000,0.00000,0.00000,0.03750,0.00000,0.73750,0.41250,0.00000,0.00000,0.00000,16.88500,0.00000,0.00000,390.00000,7.73750,
58134680,Cheese tortellini  no sauce,1,1.00000,cup,1.00000,0.25000,0.25000,4.08000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69300,0.16950,0.00300,0.00000,0.00900,7.08600,0.14100,0.00000,354.00000,4.15350,
58134680,Cheese tortellini  no sauce,2,10.00000,tortellini,10.00000,2.00000,0.10000,1.30560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22176,0.05424,0.00096,0.00000,0.00288,2.26752,0.04512,0.00000,113.28000,1.32912,
58136120,Lo mein (meatless),1,1.00000,cup,1.00000,0.50000,0.50000,1.71400,0.00000,0.82800,0.02000,0.00000,0.00000,0.80800,0.00000,0.00000,0.00000,0.00000,0.00000,1.12356,0.00000,0.00000,0.00000,234.00000,1.00000,
58136130,Shrimp lo mein,1,1.00000,cup,1.00000,0.50000,0.50000,1.35200,0.00000,0.73600,0.00000,0.00000,0.00000,0.73600,0.00000,0.00000,0.81200,0.00000,0.00000,1.30133,0.00000,1.17029,0.00000,236.00000,1.18000,
58145110,Macaroni and cheese (homemade type),1,0.50000,cup,0.50000,0.25000,0.50000,1.19799,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56254,0.00000,0.00122,0.00000,0.00081,96.55605,1.02693,0.00000,236.92500,4.76280,
58145114,Macaroni and cheese (from dry mix),1,0.50000,cup,0.50000,0.25000,0.50000,1.00084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19482,0.00000,0.04871,0.00000,0.00361,78.97086,0.00000,0.00000,197.68500,2.33020,
58145130,Macaroni and cheese with beef,1,0.50000,cup,0.50000,0.25000,0.50000,0.72414,0.00000,0.00122,0.00000,0.00000,0.00000,0.00122,0.00000,0.27581,1.01210,0.00486,0.00000,0.01674,42.94174,0.00000,0.00000,167.67000,3.80295,
58148110,Macaroni salad,1,0.50000,cup,0.50000,0.25000,0.50000,0.75491,0.00000,0.15399,0.00000,0.00000,0.00000,0.15399,0.00000,0.00000,0.01947,0.00000,0.00000,1.94641,0.43808,1.10763,0.00000,169.92000,1.40715,
58148120,Macaroni salad with egg,1,0.50000,cup,0.50000,0.25000,0.50000,0.59207,0.00000,0.12125,0.00000,0.00000,0.00000,0.12125,0.00000,0.00000,0.34338,0.00000,0.00000,2.03491,8.23581,0.87747,0.00000,178.77000,1.98240,
58148500,Pasta salad with vegetables,1,0.50000,cup,0.50000,0.25000,0.50000,0.64694,0.00000,0.21417,0.05487,0.00000,0.00000,0.15930,0.00000,0.00000,0.00000,0.00000,0.00000,0.94538,0.00000,4.43052,0.00000,116.82000,0.76110,
58148550,Pasta salad with meat and vegetables,1,0.50000,cup,0.50000,0.25000,0.50000,0.61508,0.00000,0.15488,0.03983,0.00000,0.00000,0.11505,0.00000,0.00000,0.40710,0.00000,0.00000,0.68774,24.46848,3.27973,0.00000,147.79500,1.93815,
58149110,Noodle pudding,1,0.50000,cup,0.50000,0.25000,0.50000,0.64584,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13752,0.00000,0.25848,0.00000,0.00000,0.00000,3.70656,0.38448,0.00000,148.32000,1.10520,
58200200,Wrap sandwich (vegetables  rice),1,1.00000,wrap,1.00000,0.25000,0.25000,4.87628,0.00000,0.86860,0.14948,0.00000,0.00000,0.72316,0.29088,0.00000,0.00000,0.00000,0.11312,0.02828,15.96608,0.00000,0.00000,674.68000,8.41128,
58403010,Chicken noodle soup,1,1.00000,cup,1.00000,0.50000,0.50000,0.43380,0.00000,0.00241,0.00000,0.00000,0.00000,0.00241,0.00000,0.00482,0.21208,0.01205,0.00000,0.00000,13.20921,0.07834,0.00000,74.71000,0.57840,
58404010,Chicken rice soup,1,1.00000,cup,1.00000,0.50000,0.50000,0.29402,0.00000,0.01687,0.01687,0.00000,0.00000,0.00000,0.00000,0.00000,0.11568,0.02892,0.00000,0.00000,14.14188,0.00000,0.00000,60.25000,0.43380,
58404500,Matzo ball soup,1,1.00000,cup,1.00000,0.50000,0.50000,0.72059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29402,0.00964,0.00000,1.40262,2.91369,0.00000,0.00000,118.09000,1.31586,
58407030,Ramen noodle soup,1,0.50000,package  prepared,0.50000,0.25000,0.50000,1.82780,0.00000,0.01729,0.00000,0.00000,0.00000,0.01729,0.00000,0.00000,0.00000,0.01729,0.00000,0.00000,55.01925,0.00000,0.00000,170.43000,2.86520,
58407030,Ramen noodle soup,2,1.00000,cup,1.00000,0.50000,0.50000,1.72420,0.00000,0.01631,0.00000,0.00000,0.00000,0.01631,0.00000,0.00000,0.00000,0.01631,0.00000,0.00000,51.90075,0.00000,0.00000,160.77000,2.70280,
58408010,Won ton soup,1,1.00000,cup,1.00000,0.50000,0.50000,1.06040,0.00000,0.10845,0.00000,0.06025,0.00000,0.04820,0.00000,0.00000,1.02425,0.00723,0.00000,0.19548,21.71169,0.00000,0.00000,183.16000,2.26540,
58421080,Tortilla soup,1,1.00000,cup,1.00000,0.50000,0.50000,0.69600,0.00000,0.17280,0.00000,0.00000,0.00000,0.17280,0.02160,0.26640,0.00000,0.00000,0.00000,1.08107,53.07120,0.00000,0.00000,237.60000,4.20000,
61101010,Grapefruit (raw),1,0.50000,"medium (4"" across)",1.00000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.96000,0.01280,
61101010,Grapefruit (raw),2,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.80000,0.01150,
61101010,Grapefruit (raw),2,0.50000,"large (4-1/2"" across)",1.00000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,53.12000,0.01660,
61101010,Grapefruit (raw),2,0.50000,"small (3-1/2"" across)",1.00000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.00000,0.01000,
61101230,Grapefruit (canned  light syrup),1,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50038,0.00000,0.00000,0.00000,0.00000,0.00169,0.00000,33.11070,0.00000,76.20000,0.01270,
61119010,Orange (raw),1,1.00000,"medium (2-5/8"" across)",1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.71264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,61.57000,0.01310,
61119010,Orange (raw),2,0.50000,cup  sections,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.30000,0.00900,
61119010,Orange (raw),2,1.00000,"large (3"" across)",1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.48000,0.01840,
61119010,Orange (raw),2,1.00000,"small (2-3/8"" across)",1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.52224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.12000,0.00960,
61119010,Orange (raw),2,1.00000,section or slice,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.99000,0.00170,
61122330,Mandarin oranges (light syrup),1,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50022,0.00000,0.00000,0.00000,0.00000,0.00056,0.00000,29.04070,0.00000,76.86000,0.01260,
61125010,Tangerine (raw),1,1.00000,"medium (2-3/8"" across)",1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.96000,0.01680,
61125010,Tangerine (raw),2,0.50000,cup  sections,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.90000,0.01950,
61125010,Tangerine (raw),2,1.00000,clementine,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00000,0.01500,
61201020,Grapefruit juice (unsweetened),1,1.00000,cup,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,93.86000,0.02470,
61204010,Lemon juice,1,1.00000,Tablespoon,0.50000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.81250,0.00000,
61204010,Lemon juice,2,1.00000,lemon  juiced,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.75000,0.00000,
61210220,Orange juice (100% juice),1,1.00000,cup,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,104.58000,0.04980,
61210220,Orange juice (100% juice),2,1.00000,drink box (8 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05726,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,110.46000,0.05260,
61210220,Orange juice (100% juice),2,1.00000,small box (4 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49848,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.08000,0.02480,
61210220,Orange juice (100% juice),2,1.00000,McDonald's carton,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.72360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,75.60000,0.03600,
61210220,Orange juice (100% juice),2,1.00000,bottle (16 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,209.16000,0.09960,
61210230,Orange juice (sweetened),1,1.00000,cup,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.05403,0.00000,130.00000,0.02500,
62101000,Dried fruit (apricot  apple  etc.),1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,85.68000,0.02040,
62101300,Apple chips,1,10.00000,chips,1.00000,2.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38808,0.00000,0.00000,0.00000,0.00000,4.66466,0.00000,0.00000,0.00000,101.20000,0.34848,
62107200,Banana chips,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50004,0.00000,0.00000,0.00000,0.00000,0.00000,7.95420,3.41724,0.00000,66.06000,0.87480,
62113100,Fig (dried),1,1.00000,fig,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,47.31000,0.02660,
62113100,Fig (dried),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,123.87750,0.06965,
62122100,Prunes,1,0.50000,cup pitted,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,204.00000,0.07650,
62122100,Prunes,2,1.00000,prune,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.16000,0.00756,
62125100,Raisins,1,1.00000,miniature box (1/2 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.86000,0.00840,
62125100,Raisins,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,108.38750,0.02175,
62125100,Raisins,2,1.00000,small box (1 1/2 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,128.57000,0.02580,
63101000,Apple (raw),1,1.00000,medium  (about 3 per lb),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.30134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,71.76000,0.04140,
63101000,Apple (raw),2,1.00000,cup  quartered or chopped,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,65.00000,0.03750,
63101000,Apple (raw),2,1.00000,large (about 2 per lb),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.99916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,110.24000,0.06360,
63101000,Apple (raw),2,1.00000,small  (about 4 per lb),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,55.12000,0.03180,
63101000,Apple (raw),2,1.00000,slice,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.84000,0.00510,
63101120,Applesauce (unsweetened),1,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.46000,0.01220,
63101120,Applesauce (unsweetened),2,1.00000,snack size package (4 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,48.59000,0.01130,
63101130,Applesauce (sweetened),1,0.50000,cup,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49980,0.00000,0.00000,0.00000,0.00000,0.00737,0.00000,40.61875,0.00000,96.90000,0.03825,
63101130,Applesauce (sweetened),2,1.00000,snack size package (4 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44296,0.00000,0.00000,0.00000,0.00000,0.00653,0.00000,35.99936,0.00000,85.88000,0.03390,
63101330,Baked apple (sweetened),1,1.00000,apple,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89946,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,76.51782,0.00000,162.45000,0.03420,
63103010,Apricot (raw),1,1.00000,apricot,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.80000,0.01050,
63103010,Apricot (raw),2,0.50000,cup  halves,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.20000,0.02325,
63103150,Apricot (canned  light syrup),1,1.00000,apricot half,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.47115,0.00000,14.94000,0.00180,
63103150,Apricot (canned  light syrup),2,0.50000,cup  halves,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50041,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,63.69951,0.00000,90.88500,0.01095,
63105010,Avocado,1,0.25000,cup  cubes,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60.00000,0.79875,
63105010,Avocado,2,0.25000,cup  mashed,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,92.00000,1.22475,
63105010,Avocado,2,0.50000,California avocado (black),0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,138.40000,1.84245,
63105010,Avocado,2,0.50000,Florida avocado (green),0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,243.20000,3.23760,
63107010,Banana,1,1.00000,"medium (7 - 8"" long)",1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,105.02000,0.12980,
63107010,Banana,2,0.50000,cup  sliced,0.50000,0.25000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,66.75000,0.08250,
